Price,SP500,DE Ratio,Trailing P/E,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Forward P/E,PEG Ratio,Enterprise Value/EBITDA,Revenue,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Short Ratio,Short % of Float,Shares Short (prior 
-0.372679494,-0.419544431,-0.522149076,-0.437905262,-0.187573989,-0.415252909,-0.790852353,-0.386860821,-0.21346219,0.013377537,-0.511869459,-1.046870022,0.013583994,-1.210741373,-0.904859238,-0.004929326,-0.298368893,-0.147308196,-0.045437603,-0.037929022,-0.299779254,0.178708877,0.229065092,-0.137645128,0.43568817,-0.493132032,0.649003256,-0.683667701,-0.175248878,-0.285811624
-0.299950619,-0.271251797,-0.522149076,-0.400325781,-0.178721098,-0.415252909,-0.790852353,-0.386860821,-0.21346219,0.013377537,-0.496445531,-1.127466264,-0.09402499,-1.122869762,-0.86589928,-0.004929326,-0.298368893,-0.147308196,-0.045437603,-0.037929022,-0.299779254,0.178708877,0.229065092,-0.301680087,0.12237804,-0.493132032,0.649003256,-0.819384716,-0.238405657,-0.432509511
-0.091039562,0.556754955,-0.53055146,-0.269757658,-0.160083433,-0.463840541,-0.625975944,-0.152636543,-0.250475552,-0.035608692,-0.459368781,-1.232241377,-0.123043143,-0.952295458,-0.7568114,-0.104341926,-0.185684708,0.24034108,-0.020342579,-0.03792902,-0.301030953,0.527995077,0.26333048,-0.306336101,0.737808654,-0.401243647,0.51371257,-0.853313969,-0.406823734,-0.477647323
-0.314496394,0.034896891,-0.13335876,-0.464238329,-0.188505872,-0.17231475,-0.325863829,-0.166299626,-0.183045269,0.029421062,-0.485470813,-1.404947609,-0.13271586,-0.998815722,-0.741227417,0.287627753,1.352493815,1.093169488,-0.076806383,-0.037929027,-0.202889875,-0.14147014,0.411968177,-0.274460312,0.514015703,0.277440741,0.243131197,-0.717596955,-0.027883061,-0.314728034
-0.04951032,0.570037538,-0.23538771,-0.471095898,-0.168004441,0.123436053,-0.072991584,0.561747504,-0.029128318,0.214242467,-0.432525214,-1.15970476,-0.129693136,-0.987185656,-0.690579472,0.93807019,2.461211634,4.582012974,-0.094582025,-0.037929028,-0.224794619,-0.094170967,0.494390327,-0.249747622,0.458067465,0.277440741,0.243131197,-0.819384716,-0.217353397,-0.1874253
-0.197076153,0.896966206,-0.23538771,-0.509223984,-0.183380514,0.123436053,-0.027604258,0.628111049,-0.029128318,0.214242467,-0.470491806,-1.297869745,-0.099465893,-1.108655236,-0.768499387,0.93807019,2.461211634,4.582012974,-0.094582025,-0.037929027,-0.224794619,-0.094170967,0.539768814,-0.249747622,0.402119228,0.335475511,0.189014923,-0.683667701,-0.133144359,-0.34540764
0.082455696,1.498755418,-0.267676871,-0.499623387,-0.171731974,0.164629914,-0.041498337,1.272227813,0.060473335,0.46730233,-0.430003995,-1.075654394,-0.0928159,-1.121577532,-0.772395383,1.426612108,0.566068525,4.244204319,-0.030798839,-0.037929022,-0.2267504,0.047726552,0.680997779,-0.215006593,0.34617099,0.352402319,0.627356746,-0.48009218,-0.154196619,-0.330244157
0.142957688,1.592796417,-0.267676871,-0.493588726,-0.169868207,0.164629914,-0.041498337,1.272227813,0.060473335,0.46730233,-0.423478487,-1.048021397,-0.0928159,-1.106070777,-0.760707396,1.426612108,0.566068525,4.244204319,-0.030798839,-0.037929022,-0.2267504,0.047726552,0.680997779,-0.215006593,0.413308875,0.352402319,0.627356746,-0.412233673,-0.175248878,-0.319664982
0.143800921,1.613221848,-0.267676871,-0.48316522,-0.166140674,0.164629914,-0.041498337,1.272227813,0.060473335,0.46730233,-0.412207154,-1.000815027,-0.0928159,-1.106070777,-0.760707396,1.426612108,0.566068525,4.244204319,-0.030798839,-0.037929022,-0.2267504,0.047726552,0.680997779,-0.215006593,0.413308875,0.352402319,0.627356746,-0.412233673,-0.175248878,-0.319664982
-0.635346677,-1.235449711,-0.557199021,-0.210508258,-0.163345025,-0.604322172,-0.310117205,-1.214453269,-0.291520072,-0.19527385,-0.547314832,-0.248967233,-0.005761441,-0.281628308,-0.223059984,-0.372755944,-0.10136857,-0.363284221,-0.428366757,-0.037929053,-0.149692639,-0.276454703,0.041161112,-0.332861055,-1.162193497,-0.507640724,-0.963661723,0.008489072,-0.514190258,-0.515379712
-0.141211945,0.450612477,0.94994862,-0.161408061,-0.129331286,0.039992076,0.284549393,-0.892394887,-0.243146173,-0.492100449,-0.463521377,0.179344221,0.033533975,0.076319285,0.291211453,-0.291805685,-0.46069716,-0.263602979,-0.428335388,-0.037929053,-0.107056618,-0.341582026,-0.089510409,-0.325930757,-0.895879886,-0.507640724,-0.352147821,0.571714682,-0.04893532,-0.311201643
-0.070591153,1.592796417,0.938545384,-0.151807463,-0.125137812,0.118154788,0.57632506,-0.827983211,-0.232701809,-0.498731773,-0.455809413,0.178192846,0.05287941,-0.024474622,0.376923359,-0.263402085,-0.349588977,-0.623563021,-0.426505542,-0.037929053,-0.104318525,-0.407073188,-0.067747257,-0.317797059,-0.940638476,-0.508446763,-0.536143154,-0.140799644,-0.364719215,-0.390545452
-0.083028845,1.875508903,0.88873125,-0.161956666,-0.126535636,0.102310995,0.587440324,-0.804560783,-0.235267091,-0.49038914,-0.457589097,0.155165349,0.052274865,-0.046442525,0.361339376,-0.257721365,-0.445725135,-0.440814076,-0.427645275,-0.037929053,-0.10783893,-0.363412413,-0.053392838,-0.318155214,-0.940638476,-0.508446763,-0.536143154,0.164563639,-0.301562436,-0.41664075
0.052520913,0.54967048,-0.571002938,0.473877175,-0.011448056,-0.83564155,-1.026125431,0.153806887,-0.236000029,0.426658734,-0.338201961,2.061842144,-0.0105978,0.696589481,-0.433443754,-0.266242445,-0.213264754,-0.080854034,-0.318345989,-0.037929042,-0.30931877,-0.006849417,0.010044435,-0.327921382,-0.593759402,-0.450411993,0.616533491,-0.514021433,-0.196301138,-0.390898091
0.024061788,0.619684361,-0.569802597,0.325479372,-0.030551662,-0.82085401,-1.008526263,0.226026039,-0.226838306,0.478639754,-0.354515731,1.251274231,-0.032965959,0.434266877,-0.499675681,-0.215115965,-0.07694053,0.472930646,-0.302661599,-0.03792904,-0.309123192,0.044088154,0.045698961,-0.32676096,-0.403535394,0.034017125,0.253954452,-0.276516658,-0.217353397,-0.407472132
-0.014937753,1.49668938,-0.568842325,0.230022005,-0.030551662,-0.812403987,-0.996484728,0.33923444,-0.209064563,0.521636401,-0.367270133,1.124622995,-0.049893215,0.276614869,-0.534739643,-0.178191285,-0.279456862,-0.075316187,-0.333403003,-0.037929043,-0.30908877,-0.065063784,-0.018664404,-0.32525671,-0.493052575,-0.460890493,0.486654432,-0.514021433,-0.322614695,-0.421577698
0.13768748,1.911046583,-0.568482223,0.3380973,0.00159831,-0.805010217,-0.984443192,0.345090047,-0.210347204,0.556290414,-0.326782322,1.587475695,-0.033570504,0.491124979,-0.468507715,-0.144106965,-0.303096901,-0.091929728,-0.317300363,-0.037929042,-0.309010539,-0.032318202,0.004487886,-0.324146429,-0.493052575,-0.460890493,0.486654432,-0.615809194,-0.364719215,-0.430041037
0.079082763,-0.282291075,0.117632457,-0.353968612,-0.197824705,-1.041610859,-1.211379823,-1.056351881,-0.316623194,4.347054438,-0.546276683,-0.904099538,-0.108534066,-0.908359652,-0.897067246,0.361477112,0.511696436,-0.706630723,-0.376796482,-0.03792904,-0.211886467,-0.363412413,1.776101063,-0.220737072,1.230153145,-0.477011262,1.265928784,0.435997668,2.245760978,-0.281227315
0.599779345,0.594949589,0.121233479,-0.238212839,-0.170800091,-1.020485802,-1.163213681,-0.986084598,-0.30416325,4.305769101,-0.516466976,-0.60474207,-0.054729574,-0.810150204,-0.86589928,0.486452952,-0.309400911,-0.690017183,-0.314163485,-0.037929024,-0.212668779,-0.367050811,1.628852503,-0.340718974,1.196584203,-0.470562955,1.428277608,-0.412233673,1.57208867,-0.27911148
1.417715677,1.630459949,0.099027178,-0.014107468,-0.133058819,-1.007810767,-1.067807669,-0.853357507,-0.297933278,4.076025827,-0.46485614,-0.572503573,-0.120020418,-0.581425569,-0.78408337,0.506335472,-0.147072645,-0.695555029,-0.307889729,-0.037929024,-0.213842247,-0.356135617,1.612182855,-0.334773603,0.402119228,-0.444769724,1.00075904,-0.751526209,-0.301562436,-0.501274146
1.693031359,2.116365974,0.064457369,-0.153178977,-0.132592878,-0.912748009,-1.03538815,-0.800657045,-0.24094736,4.01719957,-0.45150851,-0.475788084,-0.118206784,-0.525859698,-0.760707396,1.065886389,0.90412108,-0.706630723,-0.351806021,-0.037929034,-0.214233403,-0.31611324,1.719609477,-0.330547374,0.379739933,-0.444769724,1.00075904,-0.48009218,-0.112092099,-0.500921507
-0.723886177,-0.303248323,10.32232796,-0.028371213,0.104105467,-0.563128311,1.060765296,-0.371245869,0.185988944,-0.7199185,-0.513204222,-0.125770121,0.720901474,-0.571087733,0.27562747,-0.786028323,-0.33934496,-0.501730391,-0.426641474,-0.037929053,-0.017873016,-0.396157995,-0.829457575,-0.313141045,-0.369966452,-0.477817301,-1.380357036,0.911007218,1.129991218,0.769990002
0.458959379,-0.188368249,-0.032290082,-0.417332553,-0.192233405,-0.738466286,-0.887184636,-0.595710802,-0.260003744,2.572854516,-0.255891575,-0.787810675,-0.084956817,-1.122869762,-0.928235212,1.230627269,-0.40632507,-0.518343932,1.678799671,-0.037928937,0.111208514,-0.101447763,2.241462078,-0.220020762,-0.258069976,-0.499580339,0.632768373,-0.48009218,-0.427875994,-0.321428178
0.417851754,0.093458583,-0.057497235,-0.414863828,-0.194097172,-0.796560194,-0.951097402,-0.673785561,-0.279243363,2.844097041,-0.284514827,-0.915613286,-0.0928159,-1.147422124,-0.939923199,1.134055029,-0.40632507,-0.640176561,1.631746501,-0.037928934,0.088521457,-0.108724559,2.379912769,-0.23506327,-0.47067328,-0.505222609,0.68147302,-0.446162926,-0.343666955,-0.328480961
0.536747654,0.27581305,-0.057497235,-0.393193909,-0.19083558,-0.796560194,-0.951097402,-0.673785561,-0.279243363,2.844097041,-0.256188189,-0.83616842,-0.09039772,-1.087979563,-0.928235212,1.134055029,-0.40632507,-0.640176561,1.631746501,-0.037928934,0.088521457,-0.108724559,2.379912769,-0.23506327,-0.526621517,-0.492325993,0.74641255,-0.208658151,-0.343666955,-0.325307209
0.388338587,1.372482242,0.20645766,-0.449151676,-0.200620354,-0.787053918,-0.908488892,-0.673785561,-0.271364281,3.212670283,-0.319663586,-0.901796788,-0.105511342,-1.12803868,-0.932131208,1.392527788,-0.163620672,-0.756471344,1.725852841,-0.037928917,0.297789998,-0.086894171,2.713305735,-0.261566735,-0.481862927,-0.489907878,0.692296275,-0.10687039,-0.301562436,-0.276643006
0.505969637,1.49668938,0.20645766,-0.430224784,-0.197824705,-0.787053918,-0.908488892,-0.673785561,-0.271364281,3.212670283,-0.294006475,-0.821200546,-0.102488618,-1.077641727,-0.916547225,1.392527788,-0.163620672,-0.756471344,1.725852841,-0.037928917,0.297789998,-0.086894171,2.713305735,-0.261566735,-0.47067328,-0.489907878,0.692296275,-0.005082629,-0.343666955,-0.343644445
0.645735562,1.911046583,0.180650338,-0.419252673,-0.195029055,-0.797616447,-0.930719419,-0.677689299,-0.272463688,3.471719729,-0.271760425,-0.74405843,-0.098256804,-1.062134972,-0.916547225,1.477738588,-0.439421125,-0.019937719,1.750947865,-0.037928914,0.290749187,-0.086894171,2.841106372,-0.270878763,-0.437104337,-0.489907878,0.692296275,-0.10687039,-0.343666955,-0.350344589
-0.359398569,-1.059115348,1.064461112,-0.236292719,-0.135388527,-0.462784288,-0.123010269,-0.535202863,-0.197337557,-0.316049504,-0.38818142,-0.335320349,-0.063193202,-0.406974577,-0.211371997,-0.365655044,-0.437057121,-0.501730391,-0.391435246,-0.037929052,0.044320812,-0.363412413,-0.286767914,0.161056085,-0.493052575,0.211345587,0.253954452,0.198492892,1.108938958,0.624702671
-0.272756344,0.269851313,1.254114925,-0.20968535,-0.121410279,-0.505034403,-0.199890842,-0.556673422,-0.199719605,-0.270913721,-0.375427018,-0.244361733,-0.054729574,-0.343655327,-0.19968401,-0.357133964,-0.402385064,-0.490654698,-0.41046564,-0.037929053,0.076786773,-0.465287555,-0.28723096,-0.275892932,-0.414725042,-0.111069799,0.264777707,1.318158261,0.582632468,0.441330311
-0.142055178,1.592796417,1.213303345,-0.060190335,-0.106034205,-0.608547184,-0.248056984,-0.624988837,-0.236732967,-0.263640657,-0.338053654,0.082628731,0.058320314,-0.236400273,-0.129556087,-0.430983324,-0.341708964,-0.789698425,-0.409942827,-0.037929053,0.079524866,-0.447095565,-0.26963522,-0.277325552,-0.437104337,-0.080440337,0.25936608,1.386016769,0.056325978,0.115139094
-0.09125037,1.875508903,1.218704877,-0.014656074,-0.096715373,-0.612772195,-0.24620444,-0.621085099,-0.241130594,-0.262998916,-0.318328823,0.196614844,0.008143091,-0.196341156,-0.098388121,-0.433823684,-0.452029145,-0.767547038,-0.398127253,-0.037929052,0.083045271,-0.454372361,-0.268709128,-0.273744002,-0.437104337,-0.080440337,0.25936608,1.453875276,0.056325978,0.076348787
-0.375420003,0.098535393,2.225310493,0.363058853,0.1884409,-0.615940954,0.610597123,-0.593758933,-0.164905057,-0.600554676,-0.344282548,0.287573459,-0.077702279,-0.450910382,0.236667512,-0.706498243,-0.215628757,-0.396511302,-0.379410547,-0.037929052,0.030239191,-0.236068486,-0.752591975,-0.250105777,0.413308875,-0.487489762,0.318893982,-0.140799644,-0.006830801,0.193072347
-0.266221286,1.770605897,1.04105447,0.369093514,-0.006322698,-0.3751153,0.36328251,-0.808464521,-0.224822727,-0.650824387,-0.254853426,1.410163964,0.03172034,0.439435795,0.824962868,-0.669573563,0.021559632,-0.258065132,-0.409942827,-0.037929053,0.104950016,-0.301559649,-0.578023713,-0.291651749,0.424498523,-0.491519955,0.421714903,-0.446162926,-0.301562436,0.043905985
0.048937171,-0.966787276,-0.569982648,0.106037149,0.030020749,-0.870497895,-1.097448371,0.077683997,-0.087763347,0.372196315,3.034744161,0.619169424,-0.055938664,0.354148643,-0.616555553,-0.354861676,-0.304672904,-0.158383889,0.113497549,-0.037929051,0.739014136,-0.405253989,-0.436516921,0.168935493,-0.274854448,2.622206637,-2.096315347,-0.48280652,-0.571031359,0.156397875
-0.003132487,-1.03048415,-0.569034379,0.051450896,0.019770033,-0.868385389,-1.095595828,0.097202686,-0.078601624,0.41938567,2.874275986,0.535119058,-0.057752298,0.246893589,-0.639931528,-0.329866509,-0.366925006,-0.562646706,-0.029753213,-0.037929052,0.839932423,-0.430358935,-0.443879349,0.149236972,-0.273735483,2.621400599,-2.031375817,-0.301963598,-0.556294777,0.291458671
-0.035175353,-1.357353726,-0.569034379,0.014968626,0.002996135,-0.868385389,-1.095595828,0.097202686,-0.078601624,0.41938567,2.695714357,0.432646694,-0.063797747,0.147391911,-0.659411506,-0.329866509,-0.366925006,-0.562646706,-0.029753213,-0.037929052,0.839932423,-0.430358935,-0.443879349,0.149236972,-0.35765784,2.621400599,-2.03786977,-0.504860535,-0.577347037,0.415940292
-0.019786345,-1.15085395,-0.56857825,-0.005878385,0.002996135,-0.864160377,-1.089111924,0.122576983,-0.068340494,0.464029451,2.725820678,0.451068692,-0.062588657,0.124131779,-0.663307502,-0.301178873,-0.366925006,-0.562646706,0.062261875,-0.037929051,0.92559562,-0.436908051,-0.432673641,0.16141424,-0.337516474,2.621400599,-2.063304419,-0.087530715,-0.533137292,0.292163949
-0.023370087,-0.714122744,-0.568362188,-0.028919818,-0.005856756,-0.862047872,-1.059471221,0.105010162,-0.061744053,0.504801395,2.71039675,0.436100818,-0.063193202,0.115086172,-0.667203498,-0.280160209,-0.366925006,-0.562646706,0.054942493,-0.037929051,1.005782631,-0.4208991,-0.412762672,0.16141424,-0.411368148,2.702004445,-2.035705119,-0.206622396,-0.531032066,0.281937414
0.143590113,0.204441511,0.399232359,-0.329555664,-0.099045081,-0.832472792,-1.047429686,0.044502224,-0.048551171,1.647036182,2.263696063,-0.490755957,-0.073470465,-0.532320846,-0.799667353,0.369998192,-0.44257313,-0.59033594,0.552660469,-0.037929048,1.867499631,-0.410711586,-0.042742785,6.56522442,-0.761604115,3.353283525,-2.327391838,0.028846624,-0.385771474,0.499163132
0.090466413,-0.009201113,0.399592461,-0.346013831,-0.10743203,-0.832472792,-1.047429686,0.044502224,-0.048551171,1.647036182,2.101448204,-0.5575357,-0.077097734,-0.577548881,-0.807459344,0.369998192,-0.44257313,-0.59033594,0.552660469,-0.037929048,1.867890788,-0.410711586,-0.038575373,6.173402924,-0.761604115,3.353283525,-2.327391838,-0.072941136,-0.322614695,0.55417484
0.108174313,-0.531767551,0.357700574,-0.356985942,-0.112557388,-0.832472792,-1.050208501,0.009368582,-0.053315268,1.720622482,2.075346172,-0.564443949,-0.074679554,-0.58013334,-0.81135534,0.404082512,-0.421297095,-0.534957472,0.416729089,-0.037929049,1.922652649,-0.425265178,0.002635702,6.110367656,-0.772793763,3.353283525,-2.327391838,-0.208658151,-0.238405657,0.867318408
0.238243054,-0.1869515,0.414836786,-0.318034947,-0.096249431,-0.84303532,-1.055766133,-0.02381319,-0.054597909,1.802979243,2.392871461,-0.405554216,-0.063193202,-0.497430647,-0.791875361,0.409763232,-0.443361131,-0.385435608,0.307983985,-0.037929049,2.010271626,-0.417988382,0.001246565,0.510257143,-0.64970764,3.491922142,-2.365273231,-0.378304419,-0.469980513,0.491052432
0.232340421,-0.097338748,0.414836786,-0.315017617,-0.096249431,-0.84303532,-1.055766133,-0.02381319,-0.054597909,1.802979243,2.420308256,-0.392889092,-0.061984112,-0.490969499,-0.791875361,0.409763232,-0.443361131,-0.385435608,0.307983985,-0.037929049,2.010271626,-0.417988382,0.001246565,0.510257143,-0.64970764,3.491922142,-2.365273231,-0.378304419,-0.491032772,0.298511454
0.423121962,0.27581305,0.307166236,-0.259882758,-0.082271182,-0.869441642,-1.055766133,0.026935403,-0.047634999,1.942450951,2.798936029,-0.327260725,-0.045661401,-0.447033694,-0.780187374,0.387040352,-0.386625038,-0.363284221,0.419865967,-0.037929049,1.834251359,-0.436180372,0.036901091,0.633104285,-0.728035173,-0.503610532,-2.376096485,-0.344375165,-0.427875994,0.177908863
0.555931212,0.731258205,0.306806133,-0.222303278,-0.0701567,-0.868385389,-1.055766133,0.021079796,-0.058445833,1.992506748,3.175487505,-0.167219617,-0.034779594,-0.364331001,-0.760707396,0.415443952,-0.421297095,-0.584798093,0.408364081,-0.037929049,1.854982635,-0.43981877,0.061442517,0.576515806,-0.69446623,3.587840719,-2.397742995,-0.072941136,-0.512085032,0.22516251
0.567736479,0.733324237,0.306806133,-0.223674792,-0.066895109,-0.868385389,-1.055766133,0.021079796,-0.058445833,1.992506748,3.163474638,-0.178733365,-0.043847767,-0.353993164,-0.760707396,0.415443952,-0.421297095,-0.584798093,0.408364081,-0.037929049,1.854982635,-0.43981877,0.061442517,0.576515806,-0.69446623,3.587840719,-2.397742995,-0.072941136,-0.512085032,0.22516251
0.450948662,0.966153534,0.301524635,-0.271403475,-0.093453781,-0.864160377,-1.055766133,-0.014053845,-0.057346426,2.033578171,2.818364246,-0.313444226,-0.054729574,-0.459955989,-0.78408337,0.449528272,-0.395293052,-0.645714408,0.473192893,-0.037929048,1.955118609,-0.436180372,0.115155828,0.616271003,-0.73922482,3.587840719,-2.397742995,-0.649738448,-0.575241811,0.147229257
0.461489079,1.13929912,0.301524635,-0.266191722,-0.089726248,-0.864160377,-1.055766133,-0.014053845,-0.057346426,2.033578171,2.863597882,-0.293870853,-0.05291594,-0.440572546,-0.780187374,0.449528272,-0.395293052,-0.645714408,0.473192893,-0.037929048,1.955118609,-0.436180372,0.115155828,0.616271003,-0.73922482,3.587840719,-2.397742995,-0.446162926,-0.554189551,-0.011458362
0.631189787,1.49668938,0.213899772,-0.232726783,-0.081805241,-0.858879113,-1.056692405,0.015224189,-0.067241087,2.081067005,3.219089763,-0.257026857,-0.04928867,-0.374668837,-0.764603391,0.494974032,-0.398445057,-0.618025174,0.386405935,-0.037929049,1.811173146,-0.432541974,0.16331259,0.556817284,-0.705655878,3.522551603,-2.392331368,-0.072941136,-0.427875994,0.60001793
0.64594637,1.911046583,0.213899772,-0.233001086,-0.079475533,-0.858879113,-1.056692405,0.015224189,-0.067241087,2.081067005,3.217013465,-0.257026857,-0.05170685,-0.363038771,-0.760707396,0.494974032,-0.398445057,-0.618025174,0.386405935,-0.037929049,1.811173146,-0.432541974,0.16331259,0.556817284,-0.69446623,3.522551603,-2.392331368,0.028846624,-0.406823734,0.36269178
0.550871812,1.912699704,0.312567768,-0.27085487,-0.083669007,-0.859935366,-1.058544949,0.024983534,-0.048367937,2.153369823,2.944128583,-0.322655225,-0.053520484,-0.450910382,-0.78408337,0.529058352,-0.455969152,-0.706630723,0.512926681,-0.037929048,1.928128835,-0.436180372,0.108673187,0.544640017,-0.795173058,3.607185642,-2.413977877,0.062775878,-0.491032772,0.172266637
-0.113174436,-0.993942631,-0.546239911,0.233039335,0.928822138,0.36954297,1.031124593,2.189606234,1.591946994,-0.709372557,-0.536340114,0.388894449,-0.080725003,0.940820871,1.039242634,-0.558231452,-0.447301138,0.816277148,-0.427777024,-0.037929053,-0.291687406,-0.427448217,-0.824641899,-0.352226492,-1.061486669,4.483349454,-1.762959096,2.999352778,2.957327353,-0.353518341
-0.188011395,-1.083791754,-0.547992409,0.105762846,0.844020763,0.407568074,0.945907573,2.238402959,1.335235509,-0.703062104,-0.542717315,0.459128316,-0.07044774,0.72889522,0.797690898,-0.535792608,-0.464637166,0.08528137,-0.426320467,-0.037929053,-0.293054106,-0.457646919,-0.825567991,-0.351732239,-1.05924874,4.498664185,-1.618468643,0.617858467,2.936275093,-0.2540741
-0.173044003,-1.113367697,-0.552337642,0.114540535,0.68513467,0.388555522,0.829197306,2.131050165,1.088601919,-0.700987141,-0.542569008,0.569660304,-0.075888644,0.806428995,0.77821092,-0.535508572,-0.464637166,0.08528137,-0.426260866,-0.037929053,-0.293140943,-0.488209462,-0.812000749,-0.351732239,-1.01449015,4.497052108,-1.627127247,4.463739363,4.477300497,-0.281932593
-0.167352178,-0.797832851,-0.55046511,-0.03797181,0.707965809,0.748737749,1.184885738,3.071851014,1.379761484,-0.693992164,-0.542569008,0.694008791,-0.066820471,0.479494912,0.739250962,-0.431551396,-0.464637166,0.08528137,-0.42565022,-0.037929053,-0.292195518,-0.461649157,-0.81241749,-0.351179964,-1.036869445,4.5010823,-1.65526771,1.773149552,2.576281454,-0.311906921
-0.028851103,-0.683484601,-0.55046511,0.067909062,0.864988136,0.748737749,1.184885738,3.071851014,1.379761484,-0.693992164,-0.532039211,1.101595497,-0.035384139,0.771538796,1.008074668,-0.430983324,-0.464637166,0.08528137,-0.42565022,-0.037929053,-0.292195518,-0.461649157,-0.81241749,-0.351179964,-0.964136736,4.5010823,-1.567058183,2.402197914,2.64575391,-0.333770548
-0.137839011,-0.715539494,-0.54870061,-0.044280774,0.757355621,0.768806554,1.120046701,3.138214559,1.370050057,-0.688473192,-0.541382552,0.384288949,-0.057752298,0.529891866,0.747042954,-0.413941164,-0.251876817,-0.357746374,-0.42655155,-0.037929053,-0.291716352,-0.43836341,-0.814732719,-0.350659923,-1.050297022,4.190757491,-1.696937241,1.425713995,2.378390213,-0.347876115
-0.536055952,-1.100970761,-0.556274759,0.730075971,-0.14470736,-1.088085985,-1.061323765,-1.497474271,-0.400911048,1.017873316,-0.388478034,-0.069352752,0.082502108,-0.073579346,-0.495779686,-0.5633441,-0.214840756,0.677830978,-0.412347766,-0.037929052,0.178487372,-0.15893445,0.591352115,-0.296307763,0.068667731,-0.114293953,-0.085895751,-0.182871918,-0.503664128,-0.47482621
-0.546807177,-1.235449711,-0.560740026,-0.06759651,-0.160549375,-0.911691756,-0.85569139,-1.239827566,-0.311675863,1.11218785,-0.382100833,-0.316898351,0.005120366,-0.360454312,-0.542531634,-0.110874753,-0.348800976,-0.429738383,-0.354420086,-0.037929047,0.145239099,-0.10617768,0.848851923,-0.297740383,0.014957423,-0.113487915,-0.194669463,-0.397304801,-0.560505229,-0.473415653
-0.528045235,-0.734017072,-0.562300468,-0.298010845,-0.156821842,-0.675091114,-0.559284363,-0.890443018,-0.199719605,1.128980073,-0.37038458,-0.311141476,-0.03175687,-0.581425569,-0.558115617,0.47878398,-0.348800976,-0.429738383,-0.301615973,-0.037929043,0.134677883,-0.048690993,0.846907131,-0.281623411,-0.034277026,-0.115099991,0.093229117,-0.064119531,-0.49734845,-0.486110663
-0.507175211,-0.810288874,-0.56357283,-0.314194709,-0.155889959,-0.643403528,-0.521307212,-0.82993508,-0.191657289,1.156895806,-0.361782774,-0.347985472,-0.03175687,-0.615023538,-0.5736996,0.594386631,2.395807527,-0.058702647,-0.321482867,-0.037929045,0.106123484,-0.126552709,0.879412945,-0.280907101,-0.096939052,-0.193285723,0.181438645,-0.31689247,-0.423665542,-0.453667861
-0.530785744,-0.702256911,-0.564449078,-0.358083153,-0.1619472,-0.602209667,-0.587998793,-0.61913323,-0.169119449,1.168661057,-0.37335072,-0.169522366,-0.023293242,-0.610500735,-0.589283583,0.719362471,0.302088092,-0.280216519,-0.387670993,-0.03792905,0.090086082,0.305325125,0.917475262,-0.284130495,-0.159601078,-0.302906954,0.178191668,-0.48009218,-0.259457917,-0.367976546
-0.584120252,-0.796947198,0.565719598,-0.494685937,-0.144241418,0.972663357,-0.881627005,-1.235923828,0.107198124,-0.598629453,-0.465301061,1.237457732,1.357487205,0.218464538,-0.246435959,-0.115703365,-0.240844799,-0.72878211,-0.33810832,-0.03792905,-0.133655236,0.582571046,-0.496527655,-0.02518448,0.525205351,-0.386734954,0.248542825,-0.140799644,0.393162131,0.316496051
-0.485883569,0.649792128,0.682392703,0.323559252,-0.109761738,-0.678259873,-0.834387135,-1.208597662,-0.346490412,-0.646118286,-0.429707381,1.58171882,6.096514315,0.51696957,-0.063324159,-0.757624723,0.022347633,-0.474041157,-0.330579813,-0.03792905,-0.134828705,0.433396731,-0.534497409,-0.349278877,0.793756891,-0.387540993,0.400068393,-0.276516658,-0.280510176,-0.095386481
-0.312177503,1.592796417,0.674950591,0.500210242,-0.051519035,-0.665584839,-0.763064194,-1.073918702,-0.310209988,-0.613389496,-0.361189546,0.596141926,0.173183836,0.85294926,0.0652437,-0.729221123,0.479388383,0.48400634,-0.336330756,-0.03792905,-0.142260672,0.320606396,-0.556260561,-0.338892384,0.625912178,-0.3835108,0.340540491,-0.514021433,-0.491032772,-0.290395933
-0.300161428,1.87131702,0.583364605,0.296128975,-0.051519035,-0.555734541,-0.625975944,-0.917769184,-0.267699592,-0.596276403,-0.351697898,0.60880705,0.153838401,0.63973138,0.034075734,-0.678094643,1.513246079,0.860579922,-0.36341247,-0.037929051,-0.148128014,0.586209444,-0.543758325,-0.3389282,0.614722531,-0.3835108,0.340540491,-0.547950687,-0.491032772,-0.32460193
0.339220246,1.630459949,2.260360439,-0.043732169,-0.024960363,-0.309627623,0.16506031,-0.550817815,-0.126792288,-0.215082255,-0.478500384,-0.086623375,-0.092211355,0.142222993,0.100307662,-0.149787685,-0.128160614,-0.318981447,-0.409838264,-0.03792905,-0.131699456,-0.385242801,-0.251113388,-0.323885693,0.637101826,-0.440739531,0.919584628,-0.717596955,-0.491032772,-0.494221363
